(Nov 27 2014 12:26:55,    3401 sec) AirSystem()          Air-bladder inflation by-passed. Barometer: [125cnt, 6.2"Hg].
(Nov 27 2014 12:27:50,    3457 sec) GpsServices()        GPS almanac is current.
(Nov 27 2014 12:27:50,    3457 sec) GpsServices()        Initiating GPS fix acquisition.
(Nov 27 2014 12:28:25,    3492 sec) gga()                $GPGGA,122800,1021.7929,N,08438.9145,E,1,11,0.8,8.7,M,-85.6,M,,*63
(Nov 27 2014 12:28:26,    3492 sec) GpsServices()        Profile 0 GPS fix obtained in 36 seconds.
(Nov 27 2014 12:28:26,    3492 sec) GpsServices()                  lon     lat mm/dd/yyyy hhmmss nsat
(Nov 27 2014 12:28:26,    3493 sec) GpsServices()        Fix:   84.649  10.363 11/27/2014 122800   11
(Nov 27 2014 12:28:54,    3521 sec) gga()                $GPGGA,122830,1021.7381,N,08438.9553,E,1,11,0.8,8.0,M,-85.6,M,,*6C
(Nov 27 2014 12:29:00,    3527 sec) gga()                $GPGGA,122900,1021.6823,N,08438.9973,E,1,11,0.8,7.2,M,-85.6,M,,*6F
(Nov 27 2014 12:29:00,    3527 sec) GpsServices()        APF9 RTC skew (0s) OK.
(Nov 27 2014 12:29:01,    3527 sec) LogNmeaSentences()   2,12,16,08,195,24,18,33,108,43,19,08,249,42,22,59,062,49*74
(Nov 27 2014 12:29:01,    3528 sec) LogNmeaSentences()   $GPGSV,3,3,12,25,21,068,37,27,10,221,39,31,78,314,50,32,14,326,38*7D
(Nov 27 2014 12:29:01,    3528 sec) LogNmeaSentences()   $PGRMT,GPS 15x-L software ver. 3.80,,,,,,,,*7C
(Nov 27 2014 12:29:10,    3537 sec) LogNmeaSentences()   $GPRMC,122910,A,1021.6636,N,08439.0113,E,008.3,142.3,271114,001.7,W*66
(Nov 27 2014 12:29:10,    3537 sec) LogNmeaSentences()   $GPGGA,122910,1021.6636,N,08439.0113,E,1,11,0.8,7.3,M,-85.6,M,,*63
(Nov 27 2014 12:29:11,    3538 sec) LogNmeaSentences()   $GPGSA,A,3,,04,11,14,16,18,19,22,25,27,31,32,1.5,0.8,1.3*3A
(Nov 27 2014 12:29:11,    3538 sec) LogNmeaSentences()   $GPGSV,3,1,12,01,04,319,40,04,31,302,46,11,13,297,43,14,30,016,46*7D
(Nov 27 2014 12:29:12,    3538 sec) LogNmeaSentences()   $GPGSV,3,2,12,16,08,195,21,18,33,108,42,19,08,249,39,22,59,062,49*7C
(Nov 27 2014 12:29:12,    3539 sec) LogNmeaSentences()   $GPGSV,3,3,12,25,21,068,34,27,10,221,36,31,78,314,50,32,14,326,41*7F
(Nov 27 2014 12:29:20,    3547 sec) LogNmeaSentences()   $GPRMC,122920,A,1021.6454,N,08439.0254,E,008.3,144.4,271114,001.7,W*62
(Nov 27 2014 12:29:20,    3547 sec) LogNmeaSentences()   $GPGGA,122920,1021.6454,N,08439.0254,E,1,11,0.8,6.9,M,-85.6,M,,*6D
(Nov 27 2014 12:29:21,    3548 sec) LogNmeaSentences()   $GPGSA,A,3,,04,11,14,16,18,19,22,25,27,31,32,1.5,0.8,1.3*3A
(Nov 27 2014 12:29:21,    3548 sec) LogNmeaSentences()   $GPGSV,3,1,12,01,04,319,38,04,31,302,46,11,13,297,43,14,30,016,45*71
(Nov 27 2014 12:29:22,    3548 sec) LogNmeaSentences()   $GPGSV,3,2,12,16,08,195,25,18,33,108,43,19,08,249,39,22,59,062,49*79
(Nov 27 2014 12:29:22,    3549 sec) LogNmeaSentences()   $GPGSV,3,3,12,25,21,068,34,27,10,221,38,31,78,314,50,32,14,326,41*71
(Nov 27 2014 12:29:30,    3557 sec) LogNmeaSentences()   $GPRMC,122930,A,1021.6271,N,08439.0397,E,008.3,143.0,271114,001.7,W*6F
(Nov 27 2014 12:29:30,    3557 sec) LogNmeaSentences()   $GPGGA,122930,1021.6271,N,08439.0397,E,1,11,0.8,6.4,M,-85.6,M,,*6E
(Nov 27 2014 12:29:31,    3558 sec) GpsServices()        GPS services complete.
(Nov 27 2014 12:31:31,    3678 sec) CLogin()             Connecting to primary host.
(Nov 27 2014 12:31:49,    3695 sec) CLogin()             Connection 1 established in 18 seconds.
(Nov 27 2014 12:32:21,    3727 sec) expect()             Attempt to read prompt string [Last login:] failed.
(Nov 27 2014 12:32:21,    3727 sec) login()              Login failed.
(Nov 27 2014 12:32:51,    3757 sec) expect()             Attempt to read prompt string [login:] failed.
(Nov 27 2014 12:32:51,    3757 sec) login()              Login prompt not received.
(Nov 27 2014 12:33:21,    3787 sec) expect()             Attempt to read prompt string [login:] failed.
